! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
H(19)               0     145.000     2.050     0.000     0.000     0.000    ! GRI-Mech
O(20)               0      80.000     2.750     0.000     0.000     0.000    ! GRI-Mech
OH(21)              1      80.000     2.750     0.000     0.000     0.000    ! GRI-Mech
H2(22)              1      59.700     2.833     0.000     0.000     0.000    ! PrimaryTransportLibrary
H2O(23)             2     809.102     2.641     0.000     1.760     4.000    ! PrimaryTransportLibrary
Ar(24)              0     136.501     3.330     0.000     0.000     0.000    ! GRI-Mech
He(25)              0      10.200     2.576     0.000     0.000     0.000    ! NOx2018
HO2(26)             2     107.400     3.458     0.000     0.000     1.000    ! GRI-Mech
H2O2(27)            2     289.300     4.196     0.000     0.000     0.000    ! PrimaryTransportLibrary
CO(28)              1      91.700     3.690     0.000     1.760     4.000    ! PrimaryTransportLibrary
CO2(29)             1     195.201     3.941     0.000     0.000     0.000    ! PrimaryTransportLibrary
HCO(30)             2     498.002     3.590     0.000     0.000     0.000    ! GRI-Mech
C(T)(31)            0      71.400     3.298     0.000     0.000     0.000    ! GRI-Mech
CH(32)              1      80.000     2.750     0.000     0.000     0.000    ! GRI-Mech
CH2(T)(33)          2     144.001     3.800     0.000     0.000     0.000    ! GRI-Mech
CH3(34)             2     144.001     3.800     0.000     0.000     0.000    ! GRI-Mech
CH2O(35)            2     498.002     3.590     0.000     0.000     2.000    ! GRI-Mech
HCCO(36)            2     150.001     2.500     0.000     0.000     1.000    ! GRI-Mech
C2H(37)             1     209.001     4.100     0.000     0.000     2.500    ! GRI-Mech
C2H2(38)            1     209.001     4.100     0.000     0.000     2.500    ! GRI-Mech
H2CC(39)            2     209.000     4.100     0.000     0.000     2.500    ! NOx2018
CH2(S)(40)          2     144.001     3.800     0.000     0.000     0.000    ! GRI-Mech
CH3OH(41)           2     481.802     3.626     0.000     0.000     1.000    ! GRI-Mech
CH3O(42)            2     417.002     3.690     1.700     0.000     2.000    ! GRI-Mech
CH2CO(43)           2     436.001     3.970     0.000     0.000     2.000    ! GRI-Mech
C2H3(44)            2     209.001     4.100     0.000     0.000     1.000    ! GRI-Mech
C2H4(45)            2     280.801     3.971     0.000     0.000     1.500    ! GRI-Mech
CH4(46)             2     141.400     3.746     0.000     2.600    13.000    ! GRI-Mech
C2H6(47)            2     252.301     4.302     0.000     0.000     1.500    ! GRI-Mech
C2H5(48)            2     252.301     4.302     0.000     0.000     1.500    ! GRI-Mech
CH2OH(49)           2     417.002     3.690     1.700     0.000     2.000    ! GRI-Mech
CH3CO(50)           2     436.001     3.970     0.000     0.000     2.000    ! GRI-Mech
