! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
H(3)                0     145.000     2.050     0.000     0.000     0.000    ! GRI-Mech
O(4)                0      80.000     2.750     0.000     0.000     0.000    ! GRI-Mech
OH(5)               1      80.000     2.750     0.000     0.000     0.000    ! GRI-Mech
H2(6)               1      59.700     2.833     0.000     0.000     0.000    ! PrimaryTransportLibrary
H2O(7)              2     809.102     2.641     0.000     1.760     4.000    ! PrimaryTransportLibrary
Ar(8)               0     136.501     3.330     0.000     0.000     0.000    ! GRI-Mech
He(9)               0      10.200     2.576     0.000     0.000     0.000    ! NOx2018
HO2(10)             2     107.400     3.458     0.000     0.000     1.000    ! GRI-Mech
H2O2(11)            2     289.300     4.196     0.000     0.000     0.000    ! PrimaryTransportLibrary
CO(12)              1      91.700     3.690     0.000     1.760     4.000    ! PrimaryTransportLibrary
CO2(13)             1     195.201     3.941     0.000     0.000     0.000    ! PrimaryTransportLibrary
HOCO(14)            2     498.000     3.590     0.000     0.000     2.000    ! NOx2018
CH2O(15)            2     498.002     3.590     0.000     0.000     2.000    ! GRI-Mech
HCO(16)             2     498.002     3.590     0.000     0.000     0.000    ! GRI-Mech
CH3(17)             2     144.001     3.800     0.000     0.000     0.000    ! GRI-Mech
CH4(18)             2     141.400     3.746     0.000     2.600    13.000    ! GRI-Mech
CH2(19)             2     144.001     3.800     0.000     0.000     0.000    ! GRI-Mech
CH(20)              1      80.000     2.750     0.000     0.000     0.000    ! GRI-Mech
C2H4(21)            2     280.801     3.971     0.000     0.000     1.500    ! GRI-Mech
CH3OH(22)           2     481.802     3.626     0.000     0.000     1.000    ! GRI-Mech
CH2(S)(23)          2     144.001     3.800     0.000     0.000     0.000    ! GRI-Mech
CH2OH(24)           2     417.002     3.690     1.700     0.000     2.000    ! GRI-Mech
CH3O(25)            2     417.002     3.690     1.700     0.000     2.000    ! GRI-Mech
HCOH(26)            2     110.700     4.443     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
CH3OO(27)           2     417.000     3.690     1.700     0.000     2.000    ! NOx2018
CH2CO(28)           2     436.001     3.970     0.000     0.000     2.000    ! GRI-Mech
C2H5(29)            2     252.301     4.302     0.000     0.000     1.500    ! GRI-Mech
C2H3(30)            2     209.001     4.100     0.000     0.000     1.000    ! GRI-Mech
C(31)               0      71.400     3.298     0.000     0.000     0.000    ! GRI-Mech
C2H2(32)            1     209.001     4.100     0.000     0.000     2.500    ! GRI-Mech
C2H(33)             1     209.001     4.100     0.000     0.000     2.500    ! GRI-Mech
CH3OOH(34)          2     481.800     3.626     0.000     0.000     1.000    ! NOx2018
CH2OOH(35)          2     417.000     3.690     1.700     0.000     2.000    ! NOx2018
C2H6(36)            2     252.301     4.302     0.000     0.000     1.500    ! GRI-Mech
CH3CHO(37)          2     436.001     3.970     0.000     0.000     2.000    ! GRI-Mech
C2H5O(38)           2     362.600     4.530     0.000     0.000     1.500    ! NOx2018
C2H5O2(39)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
CH2CHO(40)          2     436.001     3.970     0.000     0.000     2.000    ! GRI-Mech
H2CC(41)            2     298.358     4.485     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=387.48 K, Pc=62.39 bar (from Joback method)
C2H4O(42)           2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H5O(43)           2     362.600     4.530     0.000     0.000     1.500    ! NOx2018
cC2H4O(44)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H5O2(45)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
C2H3O2(46)          2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
CHCHO(47)           2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
OCHCHO(48)          2     440.200     4.010     0.000     0.000     2.000    ! NOx2018
HCCO(49)            2     150.001     2.500     0.000     0.000     1.000    ! GRI-Mech
HCCOH(50)           2     436.001     3.970     0.000     0.000     2.000    ! GRI-Mech
CHCHOH(51)          2     224.701     4.162     0.000     0.000     1.000    ! GRI-Mech
C2(52)              1      97.530     3.621     0.000     1.760     4.000    ! GRI-Mech
C2O(53)             1     232.401     3.828     0.000     0.000     1.000    ! GRI-Mech
C2H6O(54)           2     362.600     4.530     0.000     0.000     1.500    ! NOx2018
